"PID","JAR","FORMAT","STEP","START","END","DURATION","ORDER","complexity_score","STEP_CODE","COMPLEXITY"
"P07","jar2","APP","Step 32",00:01:39.4,00:02:43.3,63.8999998569489,"BOOK_FIRST",2,"S32","low"
"P07","jar2","APP","Step 33",00:02:43.3,00:03:29.4,46.1000001430511,"BOOK_FIRST",10,"S33","high"
"P07","jar2","APP","Step 34",00:03:29.4,00:04:02.0,32.5999999046326,"BOOK_FIRST",8,"S34","medium"
"P07","jar2","APP","Step 35",00:04:02.0,00:04:32.3,30.2999999523163,"BOOK_FIRST",7,"S35","medium"
"P07","jar2","APP","Step 36",00:04:32.3,00:04:39.8,7.5,"BOOK_FIRST",4,"S36","low"
"P07","jar2","APP","Step 37",00:04:39.8,00:04:55.0,15.2000000476837,"BOOK_FIRST",3,"S37","low"
"P07","jar2","APP","Step 38",00:04:55.0,00:05:08.8,13.7999999523163,"BOOK_FIRST",2,"S38","low"
"P07","jar2","APP","Step 39",00:05:08.8,00:05:21.5,12.7000000476837,"BOOK_FIRST",5,"S39","medium"
"P07","jar2","APP","Step 40",00:05:21.5,00:05:37.4,15.9000000953674,"BOOK_FIRST",3,"S40","low"
"P07","jar2","APP","Step 41",00:05:37.4,00:06:26.9,49.5,"BOOK_FIRST",12,"S41","high"
"P07","jar2","APP","Step 42",00:06:26.9,00:06:36.9,10,"BOOK_FIRST",2,"S42","low"
"P07","jar2","APP","Step 43",00:06:36.9,00:06:45.0,8.09999990463257,"BOOK_FIRST",2,"S43","low"
"P07","jar2","APP","Step 44",00:06:45.0,00:06:54.1,9.09999990463257,"BOOK_FIRST",3,"S44","low"
"P07","jar2","APP","Step 45",00:06:54.1,00:07:55.4,61.3000001907349,"BOOK_FIRST",10,"S45","high"
"P07","jar2","APP","Step 46",00:07:55.4,00:08:36.0,40.5999999046326,"BOOK_FIRST",5,"S46","medium"
"P07","jar2","APP","Step 47",00:08:36.0,00:08:49.7,13.7000000476837,"BOOK_FIRST",3,"S47","low"
"P07","jar2","APP","Step 48",00:08:49.7,00:09:20.7,31,"BOOK_FIRST",5,"S48","medium"
"P07","jar2","APP","Step 49",00:09:20.7,00:10:12.6,51.8999998569489,"BOOK_FIRST",6,"S49","medium"
"P07","jar2","APP","Step 50",00:10:12.6,00:10:36.9,24.3000001907349,"BOOK_FIRST",4,"S50","low"
"P07","jar2","APP","Step 51",00:10:36.9,00:10:52.2,15.2999999523163,"BOOK_FIRST",8,"S51","medium"
"P07","jar2","APP","Step 52",00:10:52.2,00:11:02.6,10.3999998569489,"BOOK_FIRST",4,"S52","low"
"P07","jar2","APP","Step 53",00:11:02.6,00:11:18.1,15.5,"BOOK_FIRST",5,"S53","medium"
"P07","jar2","APP","Step 54",00:11:18.0,00:11:32.8,14.7999999523163,"BOOK_FIRST",4,"S54","low"
"P07","jar2","APP","Step 55",00:11:32.8,00:11:48.6,15.7999999523163,"BOOK_FIRST",3,"S55","low"
"P07","jar2","APP","Step 56",00:11:48.6,00:12:03.2,14.6000001430511,"BOOK_FIRST",6,"S56","medium"
"P07","jar2","APP","Step 57",00:12:03.2,00:12:18.5,15.2999999523163,"BOOK_FIRST",3,"S57","low"
"P07","jar2","APP","Step 58",00:12:18.5,00:12:54.6,36.0999999046326,"BOOK_FIRST",3,"S58","low"
"P08","jar1","APP","Step 0A",00:00:13.5,00:02:59.5,166,"APP_FIRST",NA,NA,NA
"P08","jar1","APP","Step 1",00:02:59.5,00:03:03.7,4.20000004768372,"APP_FIRST",2,"S01","low"
"P08","jar1","APP","Step 2",00:03:03.7,00:03:30.2,26.5,"APP_FIRST",5,"S02","medium"
"P08","jar1","APP","Step 3",00:03:30.2,00:03:43.1,12.8999998569489,"APP_FIRST",2,"S03","low"
"P08","jar1","APP","Step 4",00:03:43.1,00:04:23.4,40.3000001907349,"APP_FIRST",5,"S04","medium"
"P08","jar1","APP","Step 5",00:04:23.4,00:04:49.8,26.3999998569489,"APP_FIRST",5,"S05","medium"
"P08","jar1","APP","Step 6",00:04:49.8,00:05:02.8,13,"APP_FIRST",2,"S06","low"
"P08","jar1","APP","Step 7",00:05:02.7,00:05:16.9,14.2000000476837,"APP_FIRST",3,"S07","low"
"P08","jar1","APP","Step 8",00:05:16.9,00:05:26.8,9.89999985694885,"APP_FIRST",2,"S08","low"
"P08","jar1","APP","Step 9",00:05:26.8,00:05:48.2,21.4000000953674,"APP_FIRST",4,"S09","low"
"P08","jar1","APP","Step 10",00:05:48.2,00:06:12.3,24.0999999046326,"APP_FIRST",5,"S10","medium"
"P08","jar1","APP","Step 11",00:06:12.3,00:06:26.1,13.7999999523163,"APP_FIRST",3,"S11","low"
"P08","jar1","APP","Step 12",00:06:26.1,00:06:34.8,8.70000004768372,"APP_FIRST",2,"S12","low"
"P08","jar1","APP","Step 13",00:06:34.7,00:06:53.1,18.3999998569489,"APP_FIRST",3,"S13","low"
"P08","jar1","APP","Step 14",00:06:53.1,00:07:21.0,27.9000000953674,"APP_FIRST",5,"S14","medium"
"P08","jar1","APP","Step 15",00:07:21.0,00:08:05.6,44.5999999046326,"APP_FIRST",7,"S15","medium"
"P08","jar1","APP","Step 16",00:08:05.6,00:08:12.7,7.10000014305115,"APP_FIRST",2,"S16","low"
"P08","jar1","APP","Step 17",00:08:12.7,00:08:26.1,13.3999998569489,"APP_FIRST",6,"S17","medium"
"P08","jar1","APP","Step 18",00:08:26.0,00:08:53.7,27.7000000476837,"APP_FIRST",5,"S18","medium"
"P08","jar1","APP","Step 19",00:08:53.7,00:09:06.0,12.2999999523163,"APP_FIRST",6,"S19","medium"
"P08","jar1","APP","Step 20",00:09:06.0,00:09:17.1,11.0999999046326,"APP_FIRST",2,"S20","low"
"P08","jar1","APP","Step 21",00:09:17.1,00:09:37.9,20.8000001907349,"APP_FIRST",6,"S21","medium"
"P08","jar1","APP","Step 22",00:09:37.9,00:11:03.6,85.6999998092651,"APP_FIRST",16,"S22","high"
"P08","jar1","APP","Step 23",00:11:03.6,00:11:54.4,50.8000001907349,"APP_FIRST",6,"S23","medium"
"P08","jar1","APP","Step 24",00:11:54.4,00:12:22.3,27.8999998569489,"APP_FIRST",3,"S24","low"
"P08","jar1","APP","Step 25",00:12:22.3,00:13:24.7,62.4000000953674,"APP_FIRST",3,"S25","low"
"P08","jar1","APP","Step 26",00:13:24.7,00:13:38.5,13.7999999523163,"APP_FIRST",3,"S26","low"
"P08","jar1","APP","Step 27",00:13:38.5,00:14:34.2,55.7000000476837,"APP_FIRST",9,"S27","high"
"P08","jar1","APP","Step 28",00:14:34.2,00:15:17.4,43.2000000476837,"APP_FIRST",6,"S28","medium"
"P08","jar1","APP","Step 29",00:15:17.4,00:15:34.5,17.0999999046326,"APP_FIRST",4,"S29","low"
"P08","jar2","BOOKLET","Step 0B",00:00:24.7,00:03:19.0,174.299999952316,"APP_FIRST",NA,NA,NA
"P08","jar2","BOOKLET","Step 30",00:03:20.1,00:03:56.0,35.9000000953674,"APP_FIRST",8,"S30","medium"
"P08","jar2","BOOKLET","Step 31",00:03:56.0,00:05:11.0,75,"APP_FIRST",6,"S31","medium"
"P08","jar2","BOOKLET","Step 32",00:05:12.1,00:05:23.8,11.7000000476837,"APP_FIRST",2,"S32","low"
"P08","jar2","BOOKLET","Step 33",00:05:23.8,00:06:12.1,48.2999999523163,"APP_FIRST",10,"S33","high"
"P08","jar2","BOOKLET","Step 34",00:06:13.5,00:06:45.7,32.2000000476837,"APP_FIRST",8,"S34","medium"
"P08","jar2","BOOKLET","Step 35",00:06:45.7,00:07:20.9,35.2000000476837,"APP_FIRST",7,"S35","medium"
"P08","jar2","BOOKLET","Step 36",00:07:23.2,00:07:30.6,7.39999985694885,"APP_FIRST",4,"S36","low"
"P08","jar2","BOOKLET","Step 37",00:07:30.6,00:07:41.2,10.6000001430511,"APP_FIRST",3,"S37","low"
"P08","jar2","BOOKLET","Step 38",00:07:41.2,00:07:54.2,13,"APP_FIRST",2,"S38","low"
"P08","jar2","BOOKLET","Step 39",00:07:54.2,00:08:10.3,16.0999999046326,"APP_FIRST",5,"S39","medium"
"P08","jar2","BOOKLET","Step 40",00:08:12.6,00:08:24.3,11.7000000476837,"APP_FIRST",3,"S40","low"
"P08","jar2","BOOKLET","Step 41",00:08:24.3,00:09:32.7,68.4000000953674,"APP_FIRST",12,"S41","high"
"P08","jar2","BOOKLET","Step 42",00:09:34.3,00:09:41.4,7.10000014305115,"APP_FIRST",2,"S42","low"
"P08","jar2","BOOKLET","Step 43",00:09:52.0,00:10:01.2,9.20000004768372,"APP_FIRST",2,"S43","low"
"P08","jar2","BOOKLET","Step 44",00:10:01.2,00:10:18.3,17.0999999046326,"APP_FIRST",3,"S44","low"
"P08","jar2","BOOKLET","Step 45",00:10:24.2,00:11:16.5,52.2999999523163,"APP_FIRST",10,"S45","high"
"P08","jar2","BOOKLET","Step 46",00:11:16.5,00:11:47.7,31.2000000476837,"APP_FIRST",5,"S46","medium"
"P08","jar2","BOOKLET","Step 47",00:11:48.6,00:12:02.7,14.1000001430511,"APP_FIRST",3,"S47","low"
"P08","jar2","BOOKLET","Step 48",00:12:02.7,00:12:38.4,35.7000000476837,"APP_FIRST",5,"S48","medium"
"P08","jar2","BOOKLET","Step 49",00:12:38.4,00:13:49.1,70.6999998092651,"APP_FIRST",6,"S49","medium"
"P08","jar2","BOOKLET","Step 50",00:13:49.1,00:14:54.9,65.8000001907349,"APP_FIRST",4,"S50","low"
"P08","jar2","BOOKLET","Step 51",00:14:56.6,00:15:18.3,21.7000000476837,"APP_FIRST",8,"S51","medium"
"P08","jar2","BOOKLET","Step 52",00:15:18.3,00:15:39.2,20.9000000953674,"APP_FIRST",4,"S52","low"
"P08","jar2","BOOKLET","Step 53",00:15:39.2,00:16:01.3,22.0999999046326,"APP_FIRST",5,"S53","medium"
"P08","jar2","BOOKLET","Step 54",00:16:01.3,00:16:19.5,18.2000000476837,"APP_FIRST",4,"S54","low"
"P08","jar2","BOOKLET","Step 55",00:16:20.2,00:16:33.2,13,"APP_FIRST",3,"S55","low"
"P08","jar2","BOOKLET","Step 56",00:16:33.1,00:17:02.7,29.6000001430511,"APP_FIRST",6,"S56","medium"
"P08","jar2","BOOKLET","Step 57",00:17:02.7,00:17:17.6,14.8999998569489,"APP_FIRST",3,"S57","low"
"P08","jar2","BOOKLET","Step 58",00:17:19.7,00:17:35.6,15.8999998569489,"APP_FIRST",3,"S58","low"
"P09","jar1","BOOKLET","Step 0B",00:00:10.2,00:00:32.8,22.5999999046326,"BOOK_FIRST",NA,NA,NA
"P09","jar1","BOOKLET","Step 1",00:00:32.8,00:00:35.5,2.70000004768372,"BOOK_FIRST",2,"S01","low"
"P09","jar1","BOOKLET","Step 2",00:00:35.5,00:01:19.5,44,"BOOK_FIRST",5,"S02","medium"
"P09","jar1","BOOKLET","Step 3",00:01:19.5,00:01:32.4,12.9000000953674,"BOOK_FIRST",2,"S03","low"
"P09","jar1","BOOKLET","Step 4",00:01:32.4,00:02:12.3,39.8999998569489,"BOOK_FIRST",5,"S04","medium"
"P09","jar1","BOOKLET","Step 5",00:03:16.8,00:04:54.6,97.7999999523163,"BOOK_FIRST",5,"S05","medium"
"P09","jar1","BOOKLET","Step 6",00:04:54.6,00:05:54.5,59.9000000953674,"BOOK_FIRST",2,"S06","low"
"P09","jar1","BOOKLET","Step 7",00:05:54.5,00:07:05.4,70.9000000953674,"BOOK_FIRST",3,"S07","low"
"P09","jar1","BOOKLET","Step 8",00:07:05.4,00:07:22.1,16.6999998092651,"BOOK_FIRST",2,"S08","low"
"P09","jar1","BOOKLET","Step 9",00:08:26.3,00:09:11.4,45.1000001430511,"BOOK_FIRST",4,"S09","low"
"P09","jar1","BOOKLET","Step 10",00:09:11.4,00:09:31.3,19.8999998569489,"BOOK_FIRST",5,"S10","medium"
"P09","jar1","BOOKLET","Step 11",00:09:31.3,00:09:47.5,16.2000000476837,"BOOK_FIRST",3,"S11","low"
"P09","jar1","BOOKLET","Step 13",00:09:48.9,00:10:00.2,11.2999999523163,"BOOK_FIRST",3,"S13","low"
"P09","jar1","BOOKLET","Step 12",00:10:00.2,00:10:07.3,7.09999990463257,"BOOK_FIRST",2,"S12","low"
"P09","jar1","BOOKLET","Step 14",00:10:07.3,00:10:53.3,46,"BOOK_FIRST",5,"S14","medium"
"P09","jar1","BOOKLET","Step 15",00:10:53.3,00:11:37.8,44.5,"BOOK_FIRST",7,"S15","medium"
"P09","jar1","BOOKLET","Step 16",00:11:39.1,00:11:49.2,10.1000001430511,"BOOK_FIRST",2,"S16","low"
"P09","jar1","BOOKLET","Step 17",00:11:49.2,00:12:19.1,29.8999998569489,"BOOK_FIRST",6,"S17","medium"
"P09","jar1","BOOKLET","Step 18",00:12:19.1,00:12:51.6,32.5,"BOOK_FIRST",5,"S18","medium"
"P09","jar1","BOOKLET","Step 19",00:12:57.6,00:13:13.8,16.2000000476837,"BOOK_FIRST",6,"S19","medium"
"P09","jar1","BOOKLET","Step 20",00:13:13.8,00:13:20.4,6.60000014305115,"BOOK_FIRST",2,"S20","low"
"P09","jar1","BOOKLET","Step 21",00:13:20.4,00:14:03.5,43.0999999046326,"BOOK_FIRST",6,"S21","medium"
"P09","jar1","BOOKLET","Step 22",00:14:04.7,00:15:30.1,85.3999998569489,"BOOK_FIRST",16,"S22","high"
"P09","jar1","BOOKLET","Step 23",00:15:30.1,00:16:23.7,53.6000001430511,"BOOK_FIRST",6,"S23","medium"
"P09","jar1","BOOKLET","Step 24",00:16:25.2,00:16:53.3,28.0999999046326,"BOOK_FIRST",3,"S24","low"
"P09","jar1","BOOKLET","Step 25",00:16:53.3,00:17:24.1,30.7999999523163,"BOOK_FIRST",3,"S25","low"
"P09","jar1","BOOKLET","Step 26",00:17:24.1,00:17:59.8,35.7000000476837,"BOOK_FIRST",3,"S26","low"
"P09","jar1","BOOKLET","Step 27",00:18:02.0,00:18:54.4,52.4000000953674,"BOOK_FIRST",9,"S27","high"
"P09","jar1","BOOKLET","Step 28",00:18:54.4,00:20:09.3,74.8999998569489,"BOOK_FIRST",6,"S28","medium"
"P09","jar1","BOOKLET","Step 29",00:20:10.8,00:20:23.2,12.4000000953674,"BOOK_FIRST",4,"S29","low"
"P09","jar2","APP","Step 0A",00:00:12.6,00:00:30.9,18.3000001907349,"BOOK_FIRST",NA,NA,NA
"P09","jar2","APP","Step 30",00:00:30.9,00:02:16.0,105.099999904633,"BOOK_FIRST",8,"S30","medium"
"P09","jar2","APP","Step 31",00:02:16.0,00:02:53.5,37.5,"BOOK_FIRST",6,"S31","medium"
"P09","jar2","APP","Step 32",00:02:53.5,00:03:09.8,16.2999999523163,"BOOK_FIRST",2,"S32","low"
"P09","jar2","APP","Step 33",00:03:09.8,00:04:07.7,57.9000000953674,"BOOK_FIRST",10,"S33","high"
"P09","jar2","APP","Step 34",00:04:07.7,00:04:40.0,32.2999999523163,"BOOK_FIRST",8,"S34","medium"
"P09","jar2","APP","Step 35",00:04:40.0,00:05:08.2,28.2000000476837,"BOOK_FIRST",7,"S35","medium"
"P09","jar2","APP","Step 36",00:05:08.2,00:05:16.2,8,"BOOK_FIRST",4,"S36","low"
"P09","jar2","APP","Step 37",00:05:16.2,00:05:41.0,24.7999999523163,"BOOK_FIRST",3,"S37","low"
"P09","jar2","APP","Step 38",00:05:41.0,00:05:50.9,9.90000009536743,"BOOK_FIRST",2,"S38","low"
"P09","jar2","APP","Step 39",00:05:50.9,00:06:06.4,15.5,"BOOK_FIRST",5,"S39","medium"
"P09","jar2","APP","Step 40",00:06:06.4,00:06:20.5,14.0999999046326,"BOOK_FIRST",3,"S40","low"
"P09","jar2","APP","Step 41",00:06:20.4,00:07:40.9,80.5,"BOOK_FIRST",12,"S41","high"
"P09","jar2","APP","Step 42",00:07:40.9,00:07:49.0,8.09999990463257,"BOOK_FIRST",2,"S42","low"
"P09","jar2","APP","Step 43",00:07:49.0,00:08:05.5,16.5,"BOOK_FIRST",2,"S43","low"
"P09","jar2","APP","Step 44",00:08:05.5,00:08:20.5,15,"BOOK_FIRST",3,"S44","low"
"P09","jar2","APP","Step 45",00:08:21.0,00:09:28.2,67.2000000476837,"BOOK_FIRST",10,"S45","high"
"P09","jar2","APP","Step 46",00:09:28.2,00:10:09.3,41.0999999046326,"BOOK_FIRST",5,"S46","medium"
"P09","jar2","APP","Step 47",00:10:09.3,00:10:25.8,16.5,"BOOK_FIRST",3,"S47","low"
"P09","jar2","APP","Step 48",00:10:25.8,00:11:00.7,34.9000000953674,"BOOK_FIRST",5,"S48","medium"
"P09","jar2","APP","Step 49",00:11:00.7,00:11:23.9,23.2000000476837,"BOOK_FIRST",6,"S49","medium"
"P09","jar2","APP","Step 51",00:11:23.9,00:11:42.2,18.2999999523163,"BOOK_FIRST",8,"S51","medium"
"P09","jar2","APP","Step 49",00:11:42.2,00:11:58.3,16.0999999046326,"BOOK_FIRST",6,"S49","medium"
"P09","jar2","APP","Step 50",00:11:58.3,00:12:20.2,21.9000000953674,"BOOK_FIRST",4,"S50","low"
"P09","jar2","APP","Step 51",00:12:20.2,00:12:23.5,3.29999995231628,"BOOK_FIRST",8,"S51","medium"
"P09","jar2","APP","Step 52",00:12:23.5,00:13:06.6,43.0999999046326,"BOOK_FIRST",4,"S52","low"
"P09","jar2","APP","Step 53",00:13:06.6,00:13:33.6,27,"BOOK_FIRST",5,"S53","medium"
"P09","jar2","APP","Step 54",00:13:33.6,00:14:02.3,28.7000000476837,"BOOK_FIRST",4,"S54","low"
"P09","jar2","APP","Step 55",00:14:02.3,00:14:17.9,15.6000001430511,"BOOK_FIRST",3,"S55","low"
"P09","jar2","APP","Step 56",00:14:17.9,00:14:41.3,23.3999998569489,"BOOK_FIRST",6,"S56","medium"
"P09","jar2","APP","Step 57",00:14:41.3,00:15:02.9,21.6000001430511,"BOOK_FIRST",3,"S57","low"
"P09","jar2","APP","Step 58",00:15:02.9,00:15:20.3,17.3999998569489,"BOOK_FIRST",3,"S58","low"
"P10","jar1","BOOKLET","Step 0B",00:00:12.5,00:00:51.7,39.2000000476837,"BOOK_FIRST",NA,NA,NA
"P10","jar1","BOOKLET","Step 1",00:00:51.6,00:00:53.4,1.80000019073486,"BOOK_FIRST",2,"S01","low"
"P10","jar1","BOOKLET","Step 2",00:00:53.4,00:01:10.7,17.2999999523163,"BOOK_FIRST",5,"S02","medium"
"P10","jar1","BOOKLET","Step 3",00:01:10.7,00:01:24.9,14.2000000476837,"BOOK_FIRST",2,"S03","low"
"P10","jar1","BOOKLET","Step 4",00:01:24.9,00:01:51.8,26.8999998569489,"BOOK_FIRST",5,"S04","medium"
"P10","jar1","BOOKLET","Step 5",00:01:53.2,00:02:15.8,22.5999999046326,"BOOK_FIRST",5,"S05","medium"
"P10","jar1","BOOKLET","Step 6",00:02:15.8,00:02:28.1,12.2999999523163,"BOOK_FIRST",2,"S06","low"
"P10","jar1","BOOKLET","Step 7",00:02:28.1,00:02:39.8,11.7000000476837,"BOOK_FIRST",3,"S07","low"
"P10","jar1","BOOKLET","Step 8",00:02:39.8,00:02:50.5,10.7000000476837,"BOOK_FIRST",2,"S08","low"
"P10","jar1","BOOKLET","Step 9",00:02:52.3,00:03:07.7,15.4000000953674,"BOOK_FIRST",4,"S09","low"
"P10","jar1","BOOKLET","Step 10",00:03:07.7,00:03:29.4,21.7000000476837,"BOOK_FIRST",5,"S10","medium"
"P10","jar1","BOOKLET","Step 11",00:03:29.4,00:03:51.9,22.5,"BOOK_FIRST",3,"S11","low"
"P10","jar1","BOOKLET","Step 12",00:03:53.1,00:04:02.9,9.80000019073486,"BOOK_FIRST",2,"S12","low"
"P10","jar1","BOOKLET","Step 13",00:04:02.9,00:04:18.1,15.1999998092651,"BOOK_FIRST",3,"S13","low"
"P10","jar1","BOOKLET","Step 14",00:04:18.1,00:05:00.3,42.2000000476837,"BOOK_FIRST",5,"S14","medium"
"P10","jar1","BOOKLET","Step 15",00:05:00.3,00:05:50.7,50.4000000953674,"BOOK_FIRST",7,"S15","medium"
"P10","jar1","BOOKLET","Step 16",00:05:51.7,00:05:59.6,7.89999985694885,"BOOK_FIRST",2,"S16","low"
"P10","jar1","BOOKLET","Step 17",00:05:59.6,00:06:15.4,15.8000001907349,"BOOK_FIRST",6,"S17","medium"
"P10","jar1","BOOKLET","Step 18",00:06:15.4,00:06:35.4,20,"BOOK_FIRST",5,"S18","medium"
"P10","jar1","BOOKLET","Step 19",00:06:36.0,00:06:46.6,10.5999999046326,"BOOK_FIRST",6,"S19","medium"
"P10","jar1","BOOKLET","Step 20",00:06:46.6,00:06:54.1,7.5,"BOOK_FIRST",2,"S20","low"
"P10","jar1","BOOKLET","Step 21",00:06:54.1,00:08:07.5,73.4000000953674,"BOOK_FIRST",6,"S21","medium"
"P10","jar1","BOOKLET","Step 22",00:08:08.4,00:10:28.4,140,"BOOK_FIRST",16,"S22","high"
"P10","jar1","BOOKLET","Step 21",00:10:28.4,00:10:53.0,24.5999999046326,"BOOK_FIRST",6,"S21","medium"
"P10","jar1","BOOKLET","Step 23",00:10:53.1,00:11:41.0,47.9000000953674,"BOOK_FIRST",6,"S23","medium"
"P10","jar1","BOOKLET","Step 24",00:11:41.0,00:12:21.2,40.2000000476837,"BOOK_FIRST",3,"S24","low"
"P10","jar1","BOOKLET","Step 25",00:12:21.2,00:12:38.8,17.5999999046326,"BOOK_FIRST",3,"S25","low"
"P10","jar1","BOOKLET","Step 26",00:12:38.8,00:13:02.1,23.2999999523163,"BOOK_FIRST",3,"S26","low"
"P10","jar1","BOOKLET","Step 27",00:13:03.0,00:13:58.5,55.5,"BOOK_FIRST",9,"S27","high"
"P10","jar1","BOOKLET","Step 28",00:13:58.5,00:14:26.5,28,"BOOK_FIRST",6,"S28","medium"
"P10","jar1","BOOKLET","Step 29",00:14:27.5,00:14:30.6,3.09999990463257,"BOOK_FIRST",4,"S29","low"
"P10","jar1","BOOKLET","Step 28",00:14:30.5,00:14:42.3,11.7999999523163,"BOOK_FIRST",6,"S28","medium"
"P10","jar1","BOOKLET","Step 29",00:14:43.7,00:14:51.7,8,"BOOK_FIRST",4,"S29","low"
"P10","jar2","APP","Step 0A",00:00:12.8,00:00:27.4,14.6000001430511,"BOOK_FIRST",NA,NA,NA
"P10","jar2","APP","Step 30",00:00:27.4,00:01:04.4,37,"BOOK_FIRST",8,"S30","medium"
"P10","jar2","APP","Step 31",00:01:04.4,00:01:36.8,32.3999998569489,"BOOK_FIRST",6,"S31","medium"
"P10","jar2","APP","Step 32",00:01:36.8,00:02:04.5,27.7000000476837,"BOOK_FIRST",2,"S32","low"
"P10","jar2","APP","Step 33",00:02:04.5,00:02:58.3,53.7999999523163,"BOOK_FIRST",10,"S33","high"
"P10","jar2","APP","Step 34",00:02:58.3,00:04:16.8,78.5,"BOOK_FIRST",8,"S34","medium"
"P10","jar2","APP","Step 35",00:04:16.7,00:04:43.2,26.5,"BOOK_FIRST",7,"S35","medium"
"P10","jar2","APP","Step 36",00:04:43.1,00:04:49.4,6.30000019073486,"BOOK_FIRST",4,"S36","low"
"P10","jar2","APP","Step 37",00:04:49.4,00:05:08.8,19.3999998569489,"BOOK_FIRST",3,"S37","low"
"P10","jar2","APP","Step 38",00:05:08.7,00:05:24.0,15.2999999523163,"BOOK_FIRST",2,"S38","low"
"P10","jar2","APP","Step 39",00:05:24.0,00:05:42.3,18.2999999523163,"BOOK_FIRST",5,"S39","medium"
"P10","jar2","APP","Step 40",00:05:42.3,00:05:57.8,15.5,"BOOK_FIRST",3,"S40","low"
"P10","jar2","APP","Step 41",00:05:57.8,00:07:10.2,72.4000000953674,"BOOK_FIRST",12,"S41","high"
"P10","jar2","APP","Step 42",00:07:10.1,00:07:19.8,9.70000004768372,"BOOK_FIRST",2,"S42","low"
"P10","jar2","APP","Step 43",00:07:19.7,00:07:41.8,22.0999999046326,"BOOK_FIRST",2,"S43","low"
"P10","jar2","APP","Step 44",00:07:41.8,00:08:10.3,28.5,"BOOK_FIRST",3,"S44","low"
"P10","jar2","APP","Step 45",00:08:10.3,00:10:35.3,145,"BOOK_FIRST",10,"S45","high"
"P10","jar2","APP","Step 46",00:10:35.3,00:13:09.5,154.200000047684,"BOOK_FIRST",5,"S46","medium"
"P10","jar2","APP","Step 47",00:13:09.5,00:13:38.7,29.2000000476837,"BOOK_FIRST",3,"S47","low"
"P10","jar2","APP","Step 41",00:13:47.5,00:14:47.6,60.0999999046326,"BOOK_FIRST",12,"S41","high"
"P10","jar2","APP","Step 45",00:15:00.7,00:15:20.2,19.5,"BOOK_FIRST",10,"S45","high"
"P10","jar2","APP","Step 46",00:15:20.2,00:19:44.5,264.299999952316,"BOOK_FIRST",5,"S46","medium"
"P10","jar2","APP","Step 47",00:19:44.5,00:19:56.5,12,"BOOK_FIRST",3,"S47","low"
"P10","jar2","APP","Step 48",00:19:56.4,00:20:38.3,41.8999998569489,"BOOK_FIRST",5,"S48","medium"
"P10","jar2","APP","Step 49",00:20:38.3,00:21:13.5,35.2000000476837,"BOOK_FIRST",6,"S49","medium"
"P10","jar2","APP","Step 50",00:21:13.5,00:21:48.3,34.7999999523163,"BOOK_FIRST",4,"S50","low"
"P10","jar2","APP","Step 51",00:21:48.3,00:22:32.0,43.7000000476837,"BOOK_FIRST",8,"S51","medium"
"P10","jar2","APP","Step 52",00:22:32.0,00:22:54.8,22.7999999523163,"BOOK_FIRST",4,"S52","low"
"P10","jar2","APP","Step 53",00:22:54.8,00:23:16.7,21.9000000953674,"BOOK_FIRST",5,"S53","medium"
"P10","jar2","APP","Step 54",00:23:16.7,00:23:38.1,21.3999998569489,"BOOK_FIRST",4,"S54","low"
"P10","jar2","APP","Step 55",00:23:38.1,00:23:44.5,6.40000009536743,"BOOK_FIRST",3,"S55","low"
"P10","jar2","APP","Step 56",00:23:44.5,00:24:04.8,20.2999999523163,"BOOK_FIRST",6,"S56","medium"
"P10","jar2","APP","Step 57",00:24:04.8,00:24:34.1,29.2999999523163,"BOOK_FIRST",3,"S57","low"
"P10","jar2","APP","Step 58",00:24:34.1,00:24:55.4,21.3000001907349,"BOOK_FIRST",3,"S58","low"
"P12","jar1","BOOKLET","Step 0B",00:00:18.9,00:00:36.9,18,"BOOK_FIRST",NA,NA,NA
"P12","jar1","BOOKLET","Step 1",00:00:36.9,00:00:39.6,2.69999980926514,"BOOK_FIRST",2,"S01","low"
"P12","jar1","BOOKLET","Step 0B",00:00:39.7,00:02:58.8,139.099999904633,"BOOK_FIRST",NA,NA,NA
"P12","jar1","BOOKLET","Step 1",00:02:58.9,00:03:02.4,3.5,"BOOK_FIRST",2,"S01","low"
"P12","jar1","BOOKLET","Step 2",00:03:02.5,00:03:32.4,29.9000000953674,"BOOK_FIRST",5,"S02","medium"
"P12","jar1","BOOKLET","Step 3",00:03:32.6,00:03:38.8,6.20000004768372,"BOOK_FIRST",2,"S03","low"
"P12","jar1","BOOKLET","Step 4",00:03:38.8,00:04:12.0,33.2000000476837,"BOOK_FIRST",5,"S04","medium"
"P12","jar1","BOOKLET","Step 5",00:04:17.9,00:04:50.4,32.5,"BOOK_FIRST",5,"S05","medium"
"P12","jar1","BOOKLET","Step 6",00:04:50.4,00:04:56.0,5.59999990463257,"BOOK_FIRST",2,"S06","low"
"P12","jar1","BOOKLET","Step 7",00:04:56.0,00:05:09.1,13.0999999046326,"BOOK_FIRST",3,"S07","low"
"P12","jar1","BOOKLET","Step 8",00:05:09.1,00:05:15.9,6.80000019073486,"BOOK_FIRST",2,"S08","low"
"P12","jar1","BOOKLET","Step 9",00:05:16.9,00:05:46.2,29.2999999523163,"BOOK_FIRST",4,"S09","low"
"P12","jar1","BOOKLET","Step 10",00:05:46.2,00:06:15.6,29.3999998569489,"BOOK_FIRST",5,"S10","medium"
